"user_id","web_area_id"
20064,1032
20064,1034
20065,1008
20065,1009
20066,1001
20066,1004
20067,1190
20067,1119
20067,1145
20067,1082
20067,1062
20067,1129
20067,1017
20067,1013
20067,1018
20067,1004
20067,1101
20067,1187
20067,1010
20067,1083
20068,1130
20068,1030
20068,1017
20068,1001
20068,1034
20068,1004
20069,1008
20070,1230
20070,1001
20070,1034
20071,1008
20071,1017
20071,1034
20072,1053
20073,1008
20073,1034
20074,1008
20074,1025
20074,1022
20074,1009
20074,1026
20074,1041
20074,1075
20074,1018
20075,1020
20075,1188
20075,1168
20075,1076
20075,1078
20075,1004
20075,1008
20075,1036
20075,1030
20075,1009
20075,1197
20075,1002
20076,1008
20076,1034
20077,1034
20078,1004
20079,1008
20079,1046
20079,1001
20079,1034
20079,1004
20079,1018
20080,1000
20080,1008
20080,1108
20080,1017
20080,1040
20081,1008
20082,1026
20082,1034
20082,1004
20083,1003
20083,1004
20084,1000
20084,1130
20084,1037
20084,1295
20084,1054
20084,1009
20084,1017
20084,1079
20084,1014
20084,1018
20085,1008
20085,1034
20086,1017
20086,1034
20087,1004
20088,1025
20088,1064
20088,1069
20088,1074
20088,1008
20088,1038
20088,1026
20088,1041
20088,1001
20088,1088
20088,1053
20088,1034
20089,1205
20089,1001
20089,1003
20090,1052
20091,1001
20092,1025
20092,1008
20092,1035
20092,1125
20092,1009
20092,1017
20092,1032
20092,1004
20092,1067
20093,1008
20093,1034
20094,1025
20094,1049
20094,1001
20094,1002
20095,1003
20095,1001
20095,1078
20095,1018
20096,1020
20096,1021
20097,1105
20098,1008
20098,1034
20099,1004
20100,1008
20100,1034
20101,1070
20101,1018
20101,1035
20101,1008
20101,1009
20101,1052
20101,1040
20101,1032
20101,1034
20102,1009
20103,1008
20103,1034
20104,1025
20104,1183
20104,1040
20104,1014
20104,1004
20105,1008
20105,1007
20106,1017
20106,1018
20106,1034
20107,1034
20108,1001
20109,1008
20109,1035
20109,1009
20109,1018
20110,1200
20111,1015
20111,1016
20111,1081
20111,1062
20111,1082
20111,1017
20111,1004
20111,1018
20111,1019
20112,1130
20112,1118
20112,1171
20112,1134
20113,1046
20113,1001
20113,1034
20113,1021
20114,1020
20114,1157
20114,1004
20115,1069
20115,1150
20115,1024
20115,1004
20116,1136
20116,1017
20116,1137
20116,1001
20116,1075
20116,1021
20117,1034
20118,1035
20118,1037
20118,1009
20118,1018
20119,1183
20120,1008
20120,1004
20121,1025
20121,1026
20122,1061
20123,1008
20123,1034
20124,1008
20125,1036
20125,1040
20125,1004
20126,1073
20126,1004
20127,1038
20127,1026
20127,1053
20128,1037
20128,1009
20128,1017
20128,1004
20129,1034
20130,1039
20130,1002
20131,1034
20131,1004
20132,1026
20133,1036
20134,1034
20135,1025
20136,1113
20136,1102
20137,1085
20137,1054
20137,1001
20137,1003
20137,1018
20138,1054
20139,1035
20139,1008
20139,1009
20139,1018
20140,1001
20140,1003
20140,1034
20140,1184
20141,1010
20142,1008
20142,1009
20142,1125
20142,1071
20143,1025
20143,1007
20143,1070
20143,1008
20143,1006
20143,1026
20143,1001
20143,1034
20144,1046
20144,1018
20145,1140
20146,1035
20146,1037
20146,1009
20146,1017
20146,1018
20147,1008
20147,1036
20147,1052
20147,1040
20147,1060
20147,1034
20147,1014
20148,1183
20148,1034
20149,1035
20149,1009
20149,1001
20149,1018
20150,1027
20150,1026
20150,1034
20151,1059
20152,1008
20152,1016
20152,1004
20153,1008
20153,1034
20154,1004
20155,1008
20155,1034
20156,1025
20156,1026
20157,1146
20157,1008
20158,1008
20158,1007
20159,1008
20159,1026
20159,1041
20159,1034
20160,1001
20160,1003
20160,1018
20160,1078
20161,1008
20161,1034
20162,1004
20163,1008
20163,1034
20164,1004
20165,1073
20166,1034
20167,1008
20167,1111
20167,1026
20167,1017
20168,1008
20168,1089
20168,1040
20168,1014
20168,1018
20169,1061
20170,1025
20170,1026
20170,1004
20171,1008
20171,1001
20171,1004
20172,1008
20172,1029
20172,1009
20173,1008
20173,1009
20173,1034
20174,1017
20175,1008
20175,1065
20175,1040
20175,1004
20175,1044
20176,1008
20176,1034
20177,1171
20178,1008
20179,1112
20179,1008
20179,1017
20179,1026
20179,1041
20179,1067
20179,1043
20180,1017
20180,1004
20180,1008
20180,1037
20180,1056
20180,1009
20180,1032
20180,1028
20181,1008
20181,1035
20181,1009
20181,1018
20182,1034
20183,1008
20184,1036
20185,1003
20186,1008
20186,1051
20186,1004
20187,1034
20188,1008
20188,1034
20189,1017
20189,1060
20189,1050
20190,1025
20190,1254
20190,1058
20190,1046
20190,1026
20190,1070
20190,1041
20190,1034
20190,1018
20191,1020
20192,1130
20193,1059
20194,1064
20194,1026
20194,1070
20195,1098
20195,1046
20195,1026
20195,1039
20195,1006
20195,1001
20195,1034
20195,1002
20195,1004
20196,1062
20196,1017
20196,1031
20196,1040
20196,1004
20197,1130
20197,1206
20197,1016
20197,1087
20197,1017
20197,1024
20197,1018
20197,1008
20197,1030
20197,1038
20197,1026
20197,1041
20197,1034
20197,1053
20197,1042
20198,1009
20199,1008
20199,1056
20199,1009
20199,1032
20200,1017
20201,1030
20201,1020
20201,1004
20202,1001
20202,1013
20202,1004
20203,1004
20203,1034
20204,1008
20204,1009
20204,1003
20204,1018
20205,1055
20205,1137
20206,1050
20206,1004
20207,1064
20207,1034
20208,1008
20208,1034
20209,1004
20210,1172
20211,1025
20211,1058
20211,1026
20212,1084
20213,1008
20213,1009
20213,1003
20214,1034
20215,1001
20215,1003
20215,1004
20216,1025
20216,1038
20216,1070
20216,1026
20216,1041
20217,1130
20217,1054
20217,1109
20218,1004
20219,1034
20220,1053
20221,1009
20221,1034
20222,1135
20222,1003
20222,1001
20222,1203
20223,1008
20223,1223
20223,1034
20224,1000
20224,1025
20224,1058
20224,1040
20224,1017
20224,1024
20224,1059
20224,1066
20224,1004
20224,1034
20225,1123
20226,1008
20226,1035
20226,1017
20226,1003
20226,1001
20226,1018
20226,1004
20226,1078
20227,1009
20227,1017
20227,1001
20227,1002
20227,1004
20228,1035
20228,1008
20228,1009
20228,1018
20228,1034
20229,1025
20229,1026
20230,1008
20230,1034
20231,1034
20232,1034
20233,1008
20233,1037
20233,1009
20233,1034
20234,1034
20235,1008
20235,1025
20235,1009
20235,1017
20235,1001
20235,1034
20235,1004
20236,1017
20236,1052
20236,1060
20236,1018
20237,1140
20238,1059
20239,1037
20239,1009
20240,1084
20240,1054
20240,1017
20241,1034
20241,1018
20242,1032
20243,1046
20243,1001
20244,1029
20245,1022
20246,1008
20246,1017
20246,1070
20246,1034
20246,1156
20247,1008
20247,1046
20247,1017
20247,1034
20247,1018
20247,1004
20248,1009
20249,1158
20249,1034
20250,1025
20250,1026
20251,1008
20251,1009
20252,1034
20253,1046
20253,1004
20254,1112
20254,1023
20254,1004
20255,1040
20255,1017
20255,1014
20256,1090
20256,1032
20256,1004
20256,1215
20256,1018
20257,1034
20258,1037
20258,1009
20258,1017
20259,1034
20260,1017
20261,1008
20261,1098
20261,1020
20261,1017
20261,1034
20261,1004
20262,1008
20262,1017
20262,1034
20263,1008
20263,1020
20263,1004
20263,1021
20264,1081
20264,1062
20264,1082
20264,1020
20264,1017
20264,1049
20264,1004
20264,1040
20264,1001
20265,1004
20266,1131
20266,1018
20267,1017
20267,1004
20268,1034
20269,1008
20269,1034
20269,1018
20270,1295
20270,1018
20271,1008
20271,1007
20272,1008
20272,1034
20273,1036
20273,1040
20273,1004
20274,1007
20275,1008
20275,1035
20275,1018
20276,1058
20276,1003
20276,1018
20277,1170
20277,1035
20277,1027
20277,1009
20277,1003
20277,1068
20277,1025
20277,1130
20277,1020
20277,1070
20277,1017
20277,1004
20277,1078
20277,1018
20277,1072
20277,1008
20277,1030
20277,1041
20277,1001
20277,1255
20278,1037
20278,1009
20278,1017
20279,1127
20279,1017
20279,1002
20280,1025
20280,1152
20280,1017
20280,1007
20280,1001
20280,1032
20281,1008
20281,1081
20281,1082
20282,1008
20282,1034
20283,1020
20283,1159
20283,1021
20284,1140
20284,1010
20284,1100
20284,1018
20284,1004
20285,1035
20285,1001
20285,1003
20285,1018
20286,1125
20286,1095
20286,1223
20286,1017
20286,1032
20286,1004
20287,1130
20287,1009
20287,1075
20287,1074
20288,1034
20288,1004
20289,1004
20290,1004
20291,1008
20291,1036
20291,1035
20291,1022
20291,1040
20291,1017
20291,1050
20291,1001
20292,1030
20292,1017
20292,1001
20293,1008
20293,1034
20294,1038
20294,1041
20295,1008
20295,1009
20295,1017
20295,1074
20296,1017
20296,1134
20297,1036
20297,1131
20297,1001
20297,1034
20298,1008
20299,1124
20299,1148
20299,1001
20300,1008
20300,1034
20301,1008
20301,1016
20301,1052
20301,1018
20301,1048
20302,1008
20302,1034
20303,1034
20304,1004
20305,1035
20305,1001
20305,1018
20306,1073
20307,1077
20307,1040
20307,1137
20307,1001
20307,1075
20308,1152
20308,1034
20309,1034
20310,1008
20310,1034
20311,1026
20312,1036
20312,1034
20313,1008
20313,1030
20313,1017
20313,1052
20313,1004
20314,1001
20314,1004
20315,1025
20315,1026
20316,1130
20316,1061
20317,1004
20318,1038
20318,1053
20319,1036
20319,1040
20319,1001
20319,1004
20320,1025
20320,1026
20320,1034
20321,1133
20321,1067
20321,1074
20321,1009
20321,1003
20321,1034
20321,1017
20321,1076
20321,1018
20321,1004
20321,1021
20321,1169
20321,1000
20321,1008
20321,1038
20321,1026
20321,1041
20321,1001
20321,1053
20322,1000
20322,1001
20322,1002
20323,1025
20323,1026
20324,1034
20325,1148
20325,1295
20325,1096
20326,1008
20326,1104
20326,1003
20326,1034
20327,1035
20327,1017
20327,1003
20327,1001
20327,1018
20327,1004
20328,1034
20329,1008
20329,1125
20329,1017
20330,1034
20330,1004
20331,1148
20331,1018
20332,1032
20332,1018
20332,1004
20333,1008
20333,1009
20334,1008
20334,1034
20335,1010
20335,1017
20336,1008
20336,1007
20337,1008
20337,1065
20337,1038
20337,1026
20337,1053
20338,1038
20338,1026
20338,1041
20339,1000
20339,1040
20339,1052
20339,1014
20340,1008
20340,1030
20340,1034
20341,1008
20341,1040
20341,1034
20342,1040
20342,1052
20342,1014
20343,1034
20344,1008
20344,1007
20344,1032
20345,1000
20345,1049
20345,1001
20346,1008
20346,1030
20346,1137
20346,1001
20346,1004
20347,1008
20347,1034
20348,1017
20349,1037
20349,1009
20350,1025
20350,1036
20350,1038
20350,1040
20350,1070
20350,1026
20350,1041
20350,1053
20350,1034
20351,1076
20352,1119
20352,1020
20352,1017
20352,1034
20353,1038
20353,1026
20354,1046
20354,1003
20354,1001
20354,1034
20354,1018
20354,1004
20355,1008
20355,1056
20355,1032
20356,1119
20357,1009
20357,1069
20358,1004
20359,1000
20359,1050
20360,1004
20361,1035
20361,1018
20361,1004
20362,1008
20362,1034
20363,1018
20364,1010
20365,1058
20365,1018
20366,1124
20366,1171
20366,1004
20367,1295
20368,1008
20368,1034
20369,1008
20369,1226
20369,1051
20369,1204
20369,1040
20369,1017
20369,1018
20370,1034
20371,1008
20371,1124
20371,1137
20371,1017
20371,1002
20371,1004
20371,1067
20372,1034
20373,1001
20373,1003
20374,1008
20374,1009
20375,1008
20375,1004
20376,1008
20376,1034
20377,1008
20377,1017
20377,1034
20378,1008
20378,1038
20378,1039
20378,1053
20378,1004
20378,1021
20379,1021
20380,1037
20380,1009
20380,1076
20381,1119
20381,1295
20381,1003
20381,1075
20381,1018
20381,1034
20381,1004
20382,1099
20382,1058
20382,1017
20382,1004
20383,1034
20384,1054
20385,1035
20385,1037
20385,1009
20385,1017
20385,1003
20385,1004
20386,1001
20386,1003
20387,1136
20387,1027
20388,1004
20389,1183
20390,1001
20390,1003
20390,1018
20391,1009
20391,1018
20391,1044
20391,1105
20392,1034
20393,1004
20394,1034
20395,1052
20395,1017
20395,1057
20396,1135
20396,1001
20396,1003
20396,1004
20396,1018
20397,1008
20397,1035
20397,1009
20398,1008
20398,1077
20398,1001
20399,1001
20400,1008
20400,1004
20401,1008
20401,1034
20402,1001
20402,1003
20403,1099
20403,1039
20403,1034
20404,1010
20404,1008
20404,1065
20404,1017
20405,1066
20405,1156
20405,1034
20406,1124
20407,1030
20407,1078
20408,1008
20409,1008
20409,1123
20409,1070
20409,1032
20409,1041
20410,1136
20410,1017
20410,1032
20411,1070
20411,1034
20412,1008
20413,1008
20413,1025
20413,1022
20413,1009
20413,1026
20414,1008
20414,1031
20414,1034
20415,1008
20415,1034
20416,1025
20416,1064
20416,1070
20416,1017
20416,1004
20416,1000
20416,1008
20416,1227
20416,1026
20416,1001
20416,1034
20416,1002
20417,1025
20417,1026
20418,1008
20418,1001
20418,1018
20418,1034
20419,1223
20420,1058
20420,1041
20420,1063
20420,1004
20421,1001
20422,1019
20422,1057
20423,1127
20424,1004
20425,1001
20426,1004
20427,1025
20428,1008
20428,1034
20428,1057
20429,1035
20429,1023
20429,1009
20429,1018
20430,1059
20431,1008
20431,1034
20432,1008
20432,1018
20432,1034
20433,1035
20433,1008
20433,1054
20433,1017
20433,1001
20433,1003
20433,1018
20433,1034
20434,1135
20434,1124
20434,1020
20434,1026
20434,1121
20434,1052
20434,1060
20434,1017
20434,1061
20434,1002
20434,1043
20434,1004
20435,1008
20435,1017
20435,1034
20436,1056
20436,1123
20436,1009
20436,1007
20436,1032
20436,1072
20437,1037
20437,1009
20437,1017
20437,1060
20437,1052
20437,1034
20438,1073
20438,1034
20439,1219
20439,1137
20439,1243
20440,1008
20440,1034
20441,1030
20441,1004
20442,1113
20442,1004
20443,1034
20444,1025
20445,1008
20445,1017
20445,1003
20445,1034
20446,1034
20447,1030
20447,1017
20447,1024
20448,1076
20448,1003
20448,1001
20448,1018
20449,1008
20449,1034
20450,1004
20450,1034
20451,1069
20452,1008
20452,1060
20452,1052
20452,1018
20453,1130
20453,1035
20453,1037
20453,1009
20453,1017
20453,1018
20453,1167
20454,1026
20455,1009
20455,1017
20456,1003
20457,1008
20457,1017
20457,1034
20458,1008
20458,1009
20458,1075
20458,1018
20458,1002
20459,1004
20460,1025
20460,1133
20460,1018
20460,1067
20460,1004
20460,1008
20460,1009
20460,1038
20460,1125
20460,1026
20460,1041
20460,1003
20461,1025
20461,1027
20461,1034
20462,1030
20462,1009
20462,1017
20462,1076
20462,1004
20462,1074
20463,1008
20463,1025
20463,1034
20464,1035
20464,1003
20464,1001
20464,1004
20464,1018
20465,1025
20465,1004
20465,1074
20465,1009
20465,1056
20465,1026
20465,1001
20465,1003
20465,1032
20466,1008
20466,1034
20467,1003
20467,1001
20467,1004
20467,1018
20468,1008
20468,1017
20468,1034
20469,1004
20470,1008
20470,1082
20470,1032
20471,1004
20472,1064
20472,1020
20472,1038
20472,1026
20472,1070
20472,1017
20472,1004
20473,1030
20473,1124
20473,1017
20474,1008
20474,1118
20474,1017
20475,1025
20475,1125
20475,1026
20475,1041
20476,1070
20477,1032
20478,1040
20479,1008
20479,1017
20479,1034
20480,1008
20480,1017
20480,1002
20480,1004
20481,1025
20481,1020
20481,1011
20481,1038
20481,1031
20481,1040
20481,1026
20481,1034
20481,1004
20481,1021
20482,1008
20482,1007
20483,1036
20483,1001
20483,1034
20484,1008
20484,1009
20485,1008
20485,1035
20485,1009
20485,1017
20485,1004
20486,1009
20487,1136
20488,1037
20488,1009
20488,1017
20488,1018
20489,1038
20489,1053
20490,1003
20490,1001
20490,1004
20491,1008
20491,1007
20491,1195
20492,1076
20492,1017
20492,1004
20492,1018
20492,1074
20492,1030
20492,1009
20492,1001
20492,1003
20493,1037
20493,1009
20493,1004
20494,1008
20494,1009
20495,1008
20495,1045
20495,1040
20495,1060
20495,1034
20496,1136
20496,1009
20496,1034
20496,1071
20497,1008
20497,1004
20497,1057
20498,1004
20499,1026
20499,1034
20500,1008
20500,1189
20500,1078
20500,1018
20501,1075
20502,1008
20502,1034
20503,1041
20503,1072
20504,1008
20504,1016
20504,1052
20504,1018
20504,1057
20505,1025
20505,1022
20506,1035
20506,1008
20506,1076
20506,1003
20506,1001
20506,1018
20506,1004
20507,1008
20508,1015
20508,1016
20508,1017
20508,1018
20508,1014
20508,1035
20508,1008
20508,1009
20508,1040
20509,1073
20510,1020
20510,1058
20510,1102
20510,1017
20510,1049
20510,1018
20510,1008
20510,1009
20510,1001
20510,1034
20510,1002
20511,1004
20512,1008
20512,1009
20513,1002
20513,1004
20514,1119
20514,1035
20514,1059
20514,1001
20514,1004
20515,1034
20516,1004
20517,1058
20517,1007
20517,1017
20517,1154
20517,1169
20518,1046
20518,1058
20518,1039
20518,1006
20518,1001
20518,1018
20518,1004
20519,1034
20520,1035
20520,1037
20520,1030
20520,1009
20520,1017
20520,1018
20521,1165
20522,1131
20523,1034
20524,1102
20524,1040
20525,1010
20525,1008
20525,1034
20526,1008
20526,1035
20526,1009
20526,1069
20526,1018
20526,1004
20527,1008
20527,1009
20527,1052
20527,1034
20528,1046
20529,1008
20529,1082
20529,1001
20529,1034
20530,1008
20530,1007
20530,1050
20530,1034
20531,1004
20532,1026
20532,1004
20532,1034
20533,1035
20533,1001
20534,1124
20534,1017
20535,1008
20535,1006
20535,1034
20536,1034
20536,1004
20537,1004
20538,1008
20538,1001
20538,1003
20538,1044
20539,1030
20539,1017
20539,1004
20539,1078
20539,1018
20540,1008
20540,1034
20541,1009
20542,1004
20543,1008
20543,1035
20543,1030
20543,1003
20543,1001
20543,1034
20543,1018
20543,1004
20544,1058
20545,1238
20545,1081
20545,1016
20545,1014
20545,1193
20545,1010
20545,1011
20545,1012
20545,1026
20545,1040
20545,1088
20545,1184
20546,1034
20547,1081
20547,1082
20547,1020
20547,1004
20547,1018
20548,1004
20549,1227
20549,1030
20549,1004
20549,1034
20550,1100
20550,1032
20551,1145
20551,1092
20551,1017
20551,1003
20551,1004
20552,1025
20553,1008
20553,1007
20553,1034
20554,1009
20554,1123
20554,1004
20555,1295
20555,1018
20556,1001
20556,1003
20556,1018
20557,1017
20557,1131
20557,1018
20557,1002
20558,1034
20559,1010
20559,1093
20559,1017
20559,1032
20560,1008
20560,1009
20560,1004
20560,1034
20561,1008
20561,1007
20561,1040
20561,1166
20561,1018
20561,1034
20562,1038
20562,1026
20562,1041
20563,1008
20564,1099
20564,1003
20564,1001
20565,1007
20565,1017
20565,1004
20565,1018
20565,1071
20565,1008
20565,1046
20565,1001
20565,1034
20566,1008
20566,1051
20566,1009
20567,1025
20567,1026
20568,1020
20568,1017
20568,1008
20568,1035
20568,1037
20568,1110
20568,1095
20568,1009
20568,1038
20568,1295
20568,1026
20568,1001
20568,1003
20569,1008
20569,1035
20569,1009
20569,1018
20570,1295
20570,1096
20570,1018
20571,1034
20572,1001
20573,1008
20573,1009
20573,1002
20574,1008
20574,1035
20574,1009
20574,1018
20574,1034
20575,1034
20575,1004
20576,1045
20576,1008
20576,1034
20577,1008
20577,1034
20578,1034
20579,1004
20580,1008
20580,1034
20581,1001
20581,1004
20582,1000
20582,1062
20582,1020
20582,1121
20582,1001
20582,1003
20582,1002
20582,1053
20583,1008
20583,1077
20583,1001
20583,1003
20583,1018
20584,1004
20584,1034
20585,1045
20585,1008
20585,1034
20586,1008
20586,1037
20586,1009
20586,1017
20586,1001
20586,1004
20587,1004
20587,1034
20588,1025
20589,1008
20589,1034
20590,1008
20590,1017
20590,1034
20590,1004
20591,1008
20591,1017
20591,1001
20591,1003
20591,1002
20591,1004
20591,1019
20591,1057
20592,1079
20593,1010
20593,1017
20594,1004
20595,1008
20595,1009
20595,1002
20596,1000
20596,1029
20596,1130
20596,1011
20596,1026
20596,1017
20596,1031
20596,1034
20596,1014
20597,1001
20597,1018
20597,1078
20598,1185
20598,1123
20598,1054
20598,1211
20598,1014
20598,1000
20598,1088
20598,1001
20598,1003
20598,1210
20599,1001
20599,1044
20600,1010
20600,1058
20600,1017
20600,1068
20601,1141
20601,1008
20601,1034
20602,1036
20602,1077
20602,1040
20602,1001
20602,1096
20602,1002
20603,1017
20603,1001
20604,1008
20604,1007
20604,1034
20605,1004
20606,1030
20606,1017
20606,1024
20606,1001
20607,1025
20607,1038
20607,1026
20608,1008
20608,1055
20609,1035
20609,1001
20609,1003
20609,1018
20610,1121
20610,1131
20610,1132
20610,1018
20610,1034
20611,1030
20611,1037
20611,1009
20611,1076
20611,1034
20611,1004
20611,1074
20612,1034
20613,1017
20613,1131
20613,1132
20614,1008
20614,1082
20614,1004
20615,1008
20615,1037
20615,1009
20615,1126
20615,1017
20615,1004
20616,1001
20616,1018
20617,1036
20618,1034
20619,1004
20620,1034
20621,1061
20622,1008
20622,1027
20622,1041
20623,1008
20623,1034
20624,1131
20624,1024
20624,1018
20625,1008
20625,1158
20625,1044
20626,1008
20626,1026
20626,1002
20626,1048
20627,1055
20627,1056
20627,1017
20628,1029
20628,1038
20628,1026
20628,1034
20629,1031
20630,1008
20630,1003
20630,1034
20631,1001
20631,1004
20632,1008
20632,1035
20632,1037
20632,1009
20632,1018
20632,1034
20633,1015
20633,1016
20633,1020
20633,1017
20633,1004
20633,1021
20633,1187
20633,1010
20633,1037
20633,1093
20633,1009
20633,1011
20633,1034
20634,1008
20635,1004
20636,1008
20636,1034
20637,1098
20637,1026
20637,1034
20638,1008
20638,1060
20638,1052
20638,1018
20639,1008
20639,1017
20639,1004
20640,1017
20640,1034
20641,1009
20642,1008
20642,1009
20643,1035
20643,1037
20643,1009
20643,1018
20643,1004
20644,1205
20644,1017
20644,1001
20644,1003
20644,1201
20644,1018
20645,1112
20645,1017
20645,1031
20646,1008
20646,1034
20646,1018
20647,1004
20648,1020
20648,1004
20649,1008
20649,1058
20649,1017
20649,1018
20649,1048
20649,1079
20649,1004
20650,1023
20651,1220
20651,1295
20651,1049
20651,1001
20651,1003
20652,1119
20652,1020
20652,1070
20652,1008
20652,1027
20652,1026
20652,1003
20652,1041
20652,1034
20653,1000
20653,1146
20653,1136
20653,1018
20653,1014
20654,1037
20654,1009
20654,1017
20655,1008
20655,1060
20655,1052
20655,1080
20655,1034
20656,1038
20656,1026
20657,1004
20658,1017
20658,1040
20658,1050
20658,1034
20659,1027
20659,1143
20659,1041
20659,1004
20660,1025
20660,1008
20660,1007
20660,1004
20660,1034
20660,1018
20661,1008
20661,1020
20661,1027
20661,1026
20661,1004
20661,1034
20662,1147
20662,1034
20663,1008
20664,1008
20664,1107
20664,1007
20665,1004
20666,1045
20666,1008
20666,1018
20666,1034
20667,1025
20667,1065
20667,1020
20667,1022
20667,1058
20667,1017
20667,1067
20667,1010
20667,1093
20667,1147
20667,1038
20667,1026
20667,1041
20667,1002
20668,1100
20668,1017
20669,1008
20669,1034
20670,1008
20670,1032
20670,1034
20671,1025
20671,1026
20672,1008
20672,1016
20673,1141
20673,1183
20673,1007
20674,1146
20674,1008
20675,1001
20675,1078
20675,1018
20676,1027
20676,1026
20676,1024
20676,1004
20676,1034
20677,1022
20678,1008
20679,1004
20680,1008
20680,1052
20681,1034
20682,1008
20682,1017
20682,1034
20683,1034
20684,1008
20684,1034
20685,1295
20685,1096
20685,1018
20686,1017
20686,1004
20687,1008
20687,1009
20687,1001
20687,1114
20688,1085
20688,1001
20688,1003
20688,1018
20689,1001
20690,1009
20690,1074
20691,1096
20692,1008
20692,1020
20692,1018
20693,1008
20693,1009
20694,1008
20694,1003
20694,1034
20695,1008
20695,1034
20696,1004
20697,1008
20697,1070
20697,1026
20698,1123
20699,1169
20699,1154
20700,1208
20701,1025
20702,1034
20703,1053
20704,1035
20704,1037
20704,1009
20704,1026
20704,1001
20704,1003
20704,1018
20705,1057
20705,1019
20706,1004
20707,1008
20707,1119
20707,1017
20707,1039
20707,1034
20708,1037
20708,1009
20709,1008
20709,1035
20709,1009
20709,1018
20710,1008
20710,1027
20710,1070
20710,1041
20711,1008
20711,1017
20711,1034
20712,1030
20712,1034
20712,1018
20712,1004
20713,1017
20714,1148
20714,1168
20715,1022
20715,1039
20715,1017
20715,1001
20716,1124
20716,1009
20716,1017
20716,1134
20717,1295
20717,1018
20718,1003
20718,1004
20719,1030
20719,1009
20719,1168
20719,1018
20719,1004
20720,1000
20720,1058
20720,1001
20721,1008
20721,1127
20721,1065
20721,1034
20722,1119
20723,1004
20724,1100
20725,1008
20725,1040
20725,1061
20725,1034
20726,1004
20727,1140
20727,1008
20727,1002
20727,1048
20727,1018
20728,1034
20728,1004
20729,1017
20729,1034
20730,1009
20731,1008
20731,1009
20732,1008
20732,1001
20732,1034
20732,1004
20733,1037
20733,1009
20733,1017
20734,1081
20734,1020
20734,1009
20734,1004
20735,1004
20736,1035
20736,1001
20736,1003
20736,1018
20737,1008
20737,1118
20737,1130
20737,1001
20737,1034
20737,1004
20738,1039
20739,1036
20739,1037
20740,1004
20740,1034
20741,1008
20741,1009
20741,1017
20741,1067
20742,1003
20742,1004
20743,1008
20744,1020
20744,1042
20745,1018
20745,1004
20745,1008
20745,1009
20745,1121
20745,1003
20745,1096
20745,1001
20745,1002
20746,1008
20746,1009
20747,1123
20748,1010
20748,1008
20748,1017
20749,1025
20749,1026
20750,1038
20750,1026
20750,1053
20751,1008
20752,1008
20753,1119
20753,1008
20753,1035
20753,1009
20753,1034
20753,1018
20754,1032
20755,1034
20756,1034
20757,1121
20757,1026
20757,1041
20757,1003
20758,1008
20758,1080
20758,1034
20759,1026
20759,1004
20760,1008
20760,1127
20760,1034
20761,1001
20762,1008
20762,1034
20763,1183
20764,1008
20764,1034
20765,1130
20765,1001
20765,1004
20766,1295
20766,1018
20767,1064
20767,1026
20768,1108
20768,1017
20768,1014
20768,1036
20768,1000
20768,1011
20768,1089
20768,1031
20768,1052
20768,1040
20768,1088
20768,1003
20768,1002
20769,1034
20770,1034
20771,1008
20771,1038
20771,1026
20771,1017
20771,1067
20772,1030
20772,1004
20773,1008
20773,1035
20773,1037
20773,1009
20773,1017
20773,1001
20773,1018
20773,1034
20774,1030
20774,1017
20774,1024
20775,1020
20775,1018
20775,1014
20775,1057
20775,1008
20775,1127
20775,1011
20775,1052
20775,1060
20775,1026
20775,1040
20775,1041
20775,1001
20775,1034
20776,1065
20776,1004
20777,1003
20777,1034
20777,1004
20777,1083
20778,1064
20778,1038
20778,1026
20778,1070
20778,1004
20778,1034
20779,1007
20780,1008
20781,1034
20781,1004
20781,1018
20782,1064
20782,1026
20783,1034
20784,1004
20784,1215
20785,1119
20785,1004
20785,1079
20785,1018
20785,1010
20785,1008
20785,1038
20785,1041
20785,1048
20785,1034
20786,1124
20787,1008
20787,1035
20787,1037
20787,1009
20787,1018
20787,1044
20788,1084
20788,1004
20789,1008
20789,1017
20789,1034
20790,1008
20790,1009
20790,1002
20791,1067
20792,1008
20792,1009
20792,1060
20792,1052
20792,1017
20792,1040
20792,1018
20793,1034
20794,1035
20794,1073
20794,1001
20795,1008
20795,1026
20795,1017
20795,1034
20795,1067
20795,1004
20796,1034
20797,1008
20798,1004
20799,1008
20799,1037
20799,1017
20799,1034
20800,1008
20800,1034
20801,1008
20801,1035
20801,1009
20801,1018
20801,1004
20801,1034
20802,1008
20802,1060
20802,1052
20802,1040
20802,1018
20803,1008
20803,1017
20803,1034
20804,1030
20804,1009
20804,1017
20804,1074
20805,1017
20805,1004
20806,1152
20806,1004
20807,1087
20807,1017
20808,1295
20808,1018
20809,1025
20810,1025
20810,1026
20811,1008
20811,1034
20812,1188
20813,1008
20813,1034
20814,1008
20814,1036
20814,1016
20814,1058
20814,1031
20815,1071
20816,1034
20817,1025
20817,1058
20817,1026
20817,1034
20818,1034
20818,1018
20819,1004
20820,1025
20820,1017
20820,1026
20820,1006
20820,1034
20821,1008
20821,1010
20821,1093
20821,1038
20821,1055
20821,1026
20821,1040
20821,1156
20822,1025
20822,1026
20823,1224
20823,1034
20823,1004
20824,1034
20825,1118
20825,1084
20825,1030
20825,1017
20826,1081
20826,1062
20826,1011
20826,1017
20827,1010
20827,1053
